x1	x2	y
7.983600708101207	1.7295056449538324	0.0
4.547307827317645	1.010603344606987	0.0
3.6632634353799447	1.52302081835205	0.0
4.178391931267467	2.2800788100408806	0.0
6.2691335538790565	1.9378435566809298	0.0
3.5307055324936587	1.561766723133277	0.0
3.3012377402504223	0.6863964704979257	0.0
7.243762660280341	1.6742170605473417	0.0
0.6921325696640732	1.9909534660632635	0.0
1.9871194444615203	1.1438672570851658	0.0
4.319442441652284	1.4495982060903703	0.0
2.1186706536036826	1.2879706538087639	0.0
7.9217633619169305	0.6911079066105414	0.0
8.742486087308269	1.812988571213964	0.0
2.732898258054226	0.4134673700887783	0.0
2.6167611871708143	1.4857450081372228	0.0
5.739062508799636	1.4385116940054072	0.0
6.358559497824017	1.2463720915057128	0.0
2.557598591475067	1.529791187682313	0.0
6.59437502814894	1.2515904205171233	0.0
3.917348736865972	1.9547726258269233	0.0
9.929039981388549	1.9947622575994681	0.0
5.871906241105844	1.8103494021533428	0.0
5.761625778124774	0.9126544956697531	0.0
3.2128513492591857	1.7702672916699647	0.0
4.160661677618277	2.302900017428084	0.0
4.647523570868437	1.1382630168838375	0.0
1.4371835670212656	0.837996739775979	0.0
3.0187127150008424	1.6077416463425314	0.0
2.8809178258426487	0.9932659628717289	0.0
8.966823556488082	0.8086178434400223	0.0
4.470661132212588	1.62982939085684	0.0
4.669079141866766	0.9462835989036018	0.0
4.480583606967212	1.3275462671997724	0.0
3.731853745275439	2.044573736631768	0.0
3.6042748206662862	1.6330870943336062	0.0
4.362772781535405	1.0233716613864332	0.0
0.5877496626276457	1.654358215446798	0.0
4.106274202993462	0.8775259003167728	0.0
2.656858485202645	1.8147756704726155	0.0
5.3687776809554455	1.6328349955128185	0.0
4.149355105537591	2.0403304585009696	0.0
2.193396983356637	1.1572676327685778	0.0
6.125022012208312	2.0903062562142503	0.0
6.30841652300163	1.0115030771510751	0.0
4.223324996629317	0.7701649690525568	0.0
4.809268463138451	1.7863518928849553	0.0
7.537793626400978	2.438359378180191	0.0
4.255125919524308	1.7150035857497914	0.0
3.619431973578785	1.5386810753323499	0.0
5.292295089592509	1.8576668971517216	0.0
5.289634817948573	1.7323573154405432	0.0
5.17592805985027	1.8263727618081367	0.0
5.331573505833548	1.7963529405805692	0.0
5.921121420563383	1.0537400086025102	0.0
4.898575550160424	0.7637247528200549	0.0
3.584323514014544	1.6441075131880274	0.0
1.8783049986917622	2.389514500825357	0.0
4.575012661307884	1.6360145831288448	0.0
3.8296291855081064	1.3153076270956463	0.0
6.909684803631316	2.0628433219509428	0.0
9.75219188613026	0.9280977837267305	0.0
4.439398114271111	2.1076594952462178	0.0
4.5083791893499905	0.9703342788506533	0.0
5.32725569904678	0.7683838573791079	0.0
5.4195218260434075	1.7545154536737078	0.0
3.603050739623132	1.4603807861795628	0.0
4.29934631944987	1.1289796545745687	0.0
4.341631277123429	1.8411141172915293	0.0
4.378569433915102	1.5361958145239547	0.0
5.582377995599398	0.7947376302286621	0.0
4.660483070309444	0.9773675894954296	0.0
7.473252479749294	1.2482028502597817	0.0
5.625398975403912	1.4825029568041044	0.0
3.679663016923366	1.803694647077866	0.0
6.021987047009464	1.765379051055572	0.0
4.616824474544565	1.0335291833293045	0.0
8.070596099263623	1.698421842360286	0.0
6.536343010811701	1.3897323465723908	0.0
5.6214627217182125	1.1948939574974267	0.0
3.805010087487373	1.0620698230673407	0.0
6.461423445056221	2.3584426431960583	0.0
5.025606668256554	1.3601431359587035	0.0
3.1615320436785135	0.8832965458880306	0.0
4.254951279356848	1.0374547189496617	0.0
5.317074471787702	1.5523309520599322	0.0
7.5289045877029945	1.6464076437855042	0.0
4.0999696492058595	1.186910092268037	0.0
6.632195436479036	1.6221341412785406	0.0
2.3065108446946447	1.5541022404183735	0.0
3.1195560149956334	1.7194329980247685	0.0
7.197419395711836	1.6559111279250656	0.0
6.245255295958653	1.8965668105147433	0.0
0.6472011443231659	3.2878491639571408	0.0
0.5310260785706961	5.028463909181469	0.0
0.08235692697400054	3.5556499383095646	0.0
1.0232523840587584	3.110059384080742	0.0
1.491795699972398	6.206250752641454	0.0
1.2236332671147503	3.6010892114005726	0.0
0.8390317929023999	4.888721176175617	0.0
2.3892806797068666	4.872274168536883	0.0
1.6095442977100092	7.0179144524413175	0.0
1.166082543464128	6.546678431018943	0.0
1.1900265194178568	4.015652956264267	0.0
1.760741881839948	4.845376412454611	0.0
1.2882726563280817	3.0486828559057377	0.0
1.5393190108402222	4.508827756489863	0.0
1.8069208001020653	6.3684085736825295	0.0
1.203110480760401	5.961480614865835	0.0
1.4916390322886341	5.240555074395448	0.0
1.4609730551337126	4.1393279756657435	0.0
0.888131658487101	3.812914765091725	0.0
1.0635781656540246	5.6444038251940025	0.0
1.6268685624254973	7.954906815369961	0.0
2.1076412624411374	8.048904716118317	0.0
0.9597739048947439	4.209966147008101	0.0
0.6332631182919904	6.696096056694887	0.0
0.1801045188265733	3.052101153695293	0.0
1.9345146303412872	6.641669510252049	0.0
1.855995394456724	3.332370482553074	0.0
1.0782132457898577	5.2107900019795546	0.0
1.6499679348312124	4.08752190192431	0.0
0.24114194951625034	4.3506851867033225	0.0
0.7704403759215963	6.34358929938519	0.0
0.14968143646016685	3.1114067781184795	0.0
0.9967507396203281	0.9347383977757193	0.0
0.6382826509800916	6.913868328180579	0.0
1.4175356119135976	4.336164277163824	0.0
1.3168258870912368	3.044992204857056	0.0
1.1349671858650765	4.5712872686937125	0.0
1.5534608299418988	3.6155969614826198	0.0
1.6872582589347027	5.942749879671507	0.0
0.9493950002256991	2.690730858939382	0.0
0.9180802123755305	5.031371608511445	0.0
1.182681489001098	4.268259946374608	0.0
0.504122515832028	4.101886757170853	0.0
0.4661872646249211	5.4205419016466605	0.0
1.7411342104901002	5.104018867833459	0.0
1.9122985291296613	4.475341952211281	0.0
1.52450874520123	3.5359900535748503	0.0
0.916450991240457	3.654495495055544	0.0
1.0882964815446028	5.005373226294305	0.0
1.6238120105647522	3.8466736553399032	0.0
0.7631795287056874	7.06501552271372	0.0
1.5086893187343424	7.178334580790159	0.0
0.864377727752038	5.642050385470984	0.0
0.8468426576754973	4.322803010788618	0.0
2.361084069778734	6.449469928358523	0.0
1.0148449195478304	3.4619974853122373	0.0
1.2086053942928896	3.898556875405885	0.0
0.7602503438345046	5.095440166777825	0.0
0.688379893481915	3.147860243305625	0.0
0.6691738122391581	5.609158209083398	0.0
1.1583563042404479	7.354891980614383	0.0
1.4847229813884142	4.151695238892778	0.0
2.2326755409115475	7.77672059007052	0.0
1.8170344274656052	5.065255030704991	0.0
0.939797908243081	4.4999827161231405	0.0
1.5296465581662038	4.74855200999831	0.0
1.1037830108022126	5.418010962145706	0.0
1.3897266558445764	5.739762412155778	0.0
0.9930150414355456	6.568909443165749	0.0
2.162936338301187	3.0477742871220848	0.0
1.0086742828417214	4.707298107847455	0.0
1.1085729672829225	3.1832077439666446	0.0
1.0622787277237835	2.9938824593830637	0.0
0.8022631833653275	3.6977110204058494	0.0
1.5825460093185262	4.8321484976049485	0.0
4.865114481208537	7.210656874844329	0.0
4.436544153814181	7.263500611515801	0.0
4.608127538756932	7.325459131342426	0.0
5.090326209264063	7.2527987607247075	0.0
4.5642322500305506	7.487558045078892	0.0
2.6629688807547653	5.062458882035439	1.0
2.786268293546282	5.592407245062713	1.0
1.9424905210306245	6.23820301575564	1.0
2.417260450105062	5.281006873529724	1.0
3.0875647243275286	5.4203491046823595	1.0
3.2947040687847786	5.432010065993247	1.0
2.331242465063746	5.852158405212647	1.0
2.7516321654194407	5.745335559111419	1.0
2.2909284469457303	6.093940631252011	1.0
2.4524576916001073	4.84019231366183	1.0
3.0964400884029253	5.16198429528376	1.0
3.169081407730602	5.811347757366298	1.0
3.391724493920258	5.483233235274331	1.0
3.0854367218018264	5.563962645673812	1.0
3.5994617684603285	4.611276148426205	1.0
3.4387657895527317	4.9363187060695175	1.0
2.9885237985260025	5.504698589514889	1.0
1.7736879465448088	6.328699976316658	1.0
2.45406475712943	6.2473686294385065	1.0
2.9446307615354126	4.687551111611147	1.0
3.4801869258697984	6.367032733507583	1.0
2.9460443870090716	5.104879460451583	1.0
2.556013523348497	5.15310346732938	1.0
2.7443088397395305	5.9151522265618315	1.0
1.582506857125018	4.970044682788009	1.0
3.453255238045689	5.355847040894168	1.0
2.9225961122925135	5.455116126575703	1.0
3.1710236777078116	5.9792287698471736	1.0
2.815437201098848	5.315184035719272	1.0
3.620637200282499	4.887218087184504	1.0
2.681282089698128	6.166841152875742	1.0
2.6140569026466287	5.500012752658958	1.0
3.611521702668783	5.753897113204134	1.0
2.244925566726626	5.951514667204773	1.0
3.2948342751345527	5.708973579914723	1.0
2.8856427539896052	5.1385545739424865	1.0
3.238835805100763	5.3435037552750675	1.0
3.7360139010677353	5.750395998088589	1.0
3.6059041158084875	5.077859502814238	1.0
3.905949766029379	4.948334883522523	1.0
2.5629035858658265	4.5712710427295296	1.0
3.057933011744589	4.533472126848823	1.0
3.0251857593768436	5.964151425845726	1.0
2.869349478903429	4.773912470295869	1.0
3.912029462514301	6.0049009159660764	1.0
3.357325950446289	5.190763206528698	1.0
2.927924095897022	5.868678819786328	1.0
3.204636548555209	5.425340221465883	1.0
3.2428035842116616	6.743862016110251	1.0
3.1376989787904725	5.653821399288068	1.0
6.898639270451659	5.958302383678957	1.0
6.4874027395223735	6.275291807442387	1.0
5.1235348487255	5.696972027643101	1.0
4.652143662882801	5.872550097287118	1.0
5.173538543515082	5.90329421388965	1.0
5.878250000853801	7.121489666728369	1.0
4.855737355601729	5.605248674865728	1.0
7.6516736689878595	5.4530676523959025	1.0
8.257783568121674	6.639997877483181	1.0
6.448185162545862	6.233855633675175	1.0
5.592681654303199	5.760215783985685	1.0
7.5733416919112555	6.022457489598687	1.0
7.639112141209358	6.316334641380635	1.0
3.327832384012711	6.585857913841745	1.0
3.2601362394451803	5.699442049650755	1.0
6.296771981534187	5.9016941713267475	1.0
5.136336580747608	5.781147362497768	1.0
8.927775687234284	5.815170183448537	1.0
6.601857075506963	6.067210573343983	1.0
9.901023774854517	4.371826695711261	1.0
6.730763335232625	4.841960550980275	1.0
6.7857522316408	6.551768070278806	1.0
6.412851880565779	5.466261856308817	1.0
8.684154508671735	6.2287290227316054	1.0
6.720417218748517	5.549916490990777	1.0
6.175124294431928	5.893363648866733	1.0
4.233979621019905	6.534282347642284	1.0
6.242890117168752	6.533126722111459	1.0
5.840611698869231	6.794114422133122	1.0
6.07368355704694	5.788899414833809	1.0
7.425018850215766	5.865426934137884	1.0
4.63857672896237	5.712394709230504	1.0
6.332527634629314	5.185593476655461	1.0
5.41479241197187	5.620163062099258	1.0
6.201156283592801	7.816750196039742	1.0
4.922631165684326	6.007528027943124	1.0
7.722495641354071	6.235037931426496	1.0
5.792960081990021	5.92484228445917	1.0
4.843703578180488	6.026207940809063	1.0
7.363297607892264	5.684131948921608	1.0
6.154359216232501	5.48273507255206	1.0
5.261149087452618	6.839185749120873	1.0
7.584883849937988	5.908737884784959	1.0
7.693899978400507	5.575927826048995	1.0
4.814861497212544	6.990501407663011	1.0
8.378156487929171	5.359497853458988	1.0
7.325014099471232	5.9831246945574925	1.0
4.629388726977306	5.652359619232559	1.0
4.663207417840766	5.0601135443953	1.0
7.816841895926062	5.962313150354487	1.0
7.014029346068691	6.322506676496019	1.0
6.842962830402715	5.16435989714366	1.0
5.321947869143914	6.160874986217816	1.0
6.5422470146239755	5.25046098851669	1.0
5.527417207890351	6.469393324504427	1.0
2.865616488215689	5.877841109049709	1.0
6.741017708746662	6.433488937679005	1.0
6.055057490526267	6.121733653987602	1.0
7.166712615625273	5.464413060546219	1.0
6.838142918630822	5.314094823061533	1.0
6.942157679445951	6.342024201004915	1.0
7.165354427173853	5.926701776087412	1.0
5.394325008617067	6.523068796297611	1.0
6.737565799052158	5.611159079687471	1.0
8.764226283139191	6.30171140828149	1.0
3.3567580001292705	4.913391471342017	1.0
6.576535744037803	5.162116403206982	1.0
5.1898399464603955	5.566479127468347	1.0
3.3475377339526498	6.163665348763507	1.0
3.1612663864770054	5.613297533557566	1.0
5.197900465477901	5.447360815441317	1.0
7.458172248908882	6.110545965105715	1.0
7.335580757746718	6.296702317114649	1.0
7.389918404704084	5.650146557836232	1.0
7.771800848752362	5.827230088417894	1.0
6.769979476078715	6.170816857809245	1.0
7.514138202973212	6.4691046898937286	1.0
6.868018455961957	5.074488815568066	1.0
8.158143007936918	6.420524890075376	1.0
7.540784631838075	6.179410008683087	1.0
4.16125722632481	5.634383055510851	1.0
6.183739868765138	6.533483221984555	1.0
4.805927749068613	6.4423583014639165	1.0
4.736604173578531	5.973564891526383	1.0
3.8534759739240587	6.035443498496033	1.0
8.71220758546063	5.833079884901511	1.0
6.75416175693065	5.7008586428667	1.0
5.006451842529479	6.915398770733072	1.0
3.682259230952395	5.965826495599216	1.0
5.325323019727523	5.619786532550657	1.0
6.193117506299025	6.758882141427461	1.0
8.257279678348212	5.8712629869629005	1.0
6.888697832300886	5.850280159936833	1.0
3.684378035256241	6.222094928800436	1.0
8.08073942071736	5.34720925121168	1.0
6.0057766447630145	5.876509224745577	1.0
4.980293589289297	6.142291853987933	1.0
5.934962997927297	6.486861944374534	1.0
6.458926835520141	5.852452559237946	1.0
6.878162820463932	5.9726751175644575	1.0
4.1769740958646215	5.931133262888281	1.0
7.77762384116989	6.038180315256004	1.0
5.490879619421938	5.599015894563535	1.0
7.800226828448517	6.089422849681426	1.0
7.0063577129546335	5.6319216795005556	1.0
6.481168385297549	4.711581135517622	1.0
5.484391393859154	6.836215390254522	1.0
5.0931930755886485	5.034160987284613	1.0
7.267119084187358	5.004738469312847	1.0
6.873138659531848	5.853269014140633	1.0
3.5209241210839886	6.008941426301472	1.0
5.477183761044742	5.840804313405151	1.0
6.236063454037017	6.573074927141013	1.0
8.476363191879297	5.361530112067637	1.0
7.298840168052084	5.899120350768579	1.0
6.821742390139983	6.294190810502781	1.0
6.853504952900207	5.545140347786714	1.0
6.2905525068141745	7.129029131498438	1.0
5.267392585997807	6.041388665382299	1.0
6.882041576048609	6.346925229678558	1.0
5.51155306591216	6.471075434338545	1.0
3.1770915712063204	5.195774303865998	1.0
4.787412743787957	7.036808684393155	1.0
4.106943584590498	6.506476387095569	1.0
3.5482825902047685	7.085170124346428	1.0
5.8101927196458485	6.264781197286489	1.0
5.626273936087499	4.602383213535945	1.0
6.605421432231283	6.1927650043762315	1.0
5.616928259717249	5.505113927178467	1.0
6.530412695216528	6.533390364577649	1.0
4.726175610738248	6.1778796684686865	1.0
4.587337779837286	5.729382477582447	1.0
5.746310173735326	6.14496551125274	1.0
7.525417078307544	5.889740636212142	1.0
3.599193394967444	7.306601444720495	1.0
5.526946721486007	6.201870164521608	1.0
6.4514836363544195	5.388721299491736	1.0
7.049597359922515	6.4279986801004325	1.0
4.6118299208360485	5.483158404101143	1.0
5.5343344481487415	6.065668352426896	1.0
7.100225467403014	5.974774547920024	1.0
5.415540164695007	5.51609538906258	1.0
5.122628866339004	5.573631353780972	1.0
6.164565908097047	6.923431569905093	1.0
8.23926417281904	5.930347823429835	1.0
6.434366880064527	7.130336063351949	1.0
6.68563503344427	5.382248687194868	1.0
4.852677589717518	5.642351987580365	1.0
5.204053418113189	6.057542737238397	1.0
4.079928997070997	5.933639434901175	1.0
5.388104341823702	2.4064210174234937	1.0
4.337362895603212	3.628688494564653	1.0
6.033762040189272	3.380173263863491	1.0
5.504354363674042	2.3998562296800063	1.0
5.333745166935263	3.2698634669786952	1.0
5.263468494182938	2.6240800704584255	1.0
5.584324633811695	1.8566904047574588	1.0
5.475078192349767	3.3668612888717964	1.0
3.6429967593345194	2.0669792966416547	1.0
4.619725891673339	2.412616803244961	1.0
5.927374119075568	3.866412610207333	1.0
4.504899457011148	1.457000190836706	1.0
5.139376400613327	3.5040890536045644	1.0
5.326306125308984	2.4685564537350606	1.0
4.982065415838653	2.9566144096845854	1.0
4.84598669378873	3.115869994851382	1.0
4.778260098784346	2.977336056611472	1.0
4.300135402481237	2.184580164073365	1.0
5.567116346573264	2.5766490381777656	1.0
5.341208805091178	3.0198177997248403	1.0
4.755119360177327	3.411150358342389	1.0
4.683396516447076	2.5538548986406293	1.0
4.007408322930232	2.1614987282866016	1.0
4.080051438165088	2.1319607002568484	1.0
5.242233450611238	2.9735659915948416	1.0
4.732867701173732	2.82419075716298	1.0
4.261163337889071	3.5056053819376154	1.0
4.822202508461222	3.354024165274984	1.0
4.303128568040436	2.9938841862350998	1.0
4.978939716754314	3.155236756678242	1.0
4.8611152977494445	3.28592457231587	1.0
4.2134045561616205	3.0622124049169117	1.0
5.961483622697784	2.7007344136146605	1.0
4.994284544733513	3.530425093251382	1.0
5.490350055913225	2.5418058894280273	1.0
4.715372641284531	3.337564388991112	1.0
5.847575503054934	3.8277376873187983	1.0
5.497166400200393	3.3933281617638045	1.0
4.935360096713529	3.2859278999286463	1.0
4.414049571330668	4.5655208877962075	1.0
5.018850718756373	2.76304995111573	1.0
5.442460165646268	2.528449405687668	1.0
5.173378841042148	3.6878058829436045	1.0
4.266858527136792	2.881964193263078	1.0
4.833068989285785	2.745927292310835	1.0
4.797522602229541	2.762737442669746	1.0
5.287232749795342	3.4518969722230226	1.0
5.618164795766631	3.0420143926570726	1.0
4.398154054240855	3.361835183712092	1.0
4.950521671414504	3.338298526357195	1.0
7.629132169196394	3.555542686621179	1.0
7.158827499170316	2.1158827757560132	1.0
6.663163451155994	3.4651200348589004	1.0
6.949747176432153	3.281213860215077	1.0
6.674942854328547	4.340558836353111	1.0
7.352310841727331	1.9485173840160694	1.0
6.252898894110187	3.7839827787497873	1.0
6.649977192485825	3.5172492246540887	1.0
7.755797209830424	4.098132234761506	1.0
6.866044470816901	2.2377414824269977	1.0
6.055018641023349	3.250535985340121	1.0
7.688180063013349	4.977149606547479	1.0
7.272819731031898	4.146603342878225	1.0
7.724042452607136	4.175311818577983	1.0
6.896653512174856	3.3921134953839136	1.0
6.8675398608088	4.435162043987559	1.0
7.259054758525731	4.452652366889922	1.0
7.2249612430439285	4.5367566074850245	1.0
7.045850192741032	3.18522476812585	1.0
8.0837393536315	3.0216957262802495	1.0
6.83199205108573	3.08636930216825	1.0
7.972429177222536	5.683623896771468	1.0
6.755337992235635	4.671580597522766	1.0
6.614121892759654	4.006803307641066	1.0
7.219562513886717	3.61693552432326	1.0
6.965720149724472	3.996761233596511	1.0
7.039731344008258	2.855527224791387	1.0
6.639575781108518	3.20618670016812	1.0
8.130877296606428	2.9335458622616564	1.0
6.668937758988175	5.157417704858168	1.0
7.512443977303852	4.780844120460213	1.0
6.393015592312672	3.8132773202278862	1.0
6.761160548962278	4.230041917774274	1.0
5.9122173714513915	1.1361009562956466	1.0
7.175074034478262	4.231817234735285	1.0
6.522470232674466	4.436043217799944	1.0
8.029702468910322	3.908981701664763	1.0
6.937840729947697	3.4976974762944257	1.0
6.338399736679439	4.590473301332615	1.0
6.521696107698514	4.796585844779939	1.0
6.628081829179126	4.639615812378063	1.0
7.4923177771358835	3.8232290067218706	1.0
7.83124223220066	3.4576770756178066	1.0
7.677492173795884	3.686741602888358	1.0
6.8825625342910195	3.7026919786956274	1.0
7.726288996205649	4.499569661321196	1.0
7.526964306238156	3.0106139658280515	1.0
7.485640461570076	5.13446215327814	1.0
7.585876218683491	4.91021757906539	1.0
7.197386442121923	3.4572261321612308	1.0
6.503301300033562	2.871237288137758	1.0
7.187274419554005	3.22741606790874	1.0
7.997554772028753	4.503181711658974	1.0
7.51957551879389	4.553793078525729	1.0
6.990627008026057	5.642973390038481	1.0
5.923706402770926	4.760431222138742	1.0
6.409002971503085	4.880493142757422	1.0
7.114753373301324	3.60156193467438	1.0
7.079934469408479	4.508803167724735	1.0
8.00013628229649	3.9390806791371102	1.0
7.627582688202577	4.6719157078383144	1.0
6.9657922906457515	3.6362299486678404	1.0
6.98969115897679	4.334491230195395	1.0
7.422037155435241	4.485256498176847	1.0
6.4414025994715765	4.970983861161855	1.0
6.566021201466703	4.23531874772931	1.0
6.444132336338799	4.031649266891801	1.0
6.303358921605893	6.1446483308675415	1.0
7.664711801827131	4.462444412259492	1.0
7.351961027213329	3.6970729181177333	1.0
6.320465863136188	3.915793238446828	1.0
7.317174507256498	4.529810841087508	1.0
6.5825104207560745	3.845266684447279	1.0
7.370628476765675	3.8951160371919977	1.0
7.270690137564737	4.278758003529799	1.0
6.5959141007367705	4.338879239203205	1.0
6.862517701290545	3.715013717098141	1.0
6.798886154826829	3.108949566331323	1.0
6.674728776544589	4.565438641789537	1.0
7.979822076758167	4.595895825646971	1.0
6.591414972271493	4.492204217281347	1.0
7.609027090257357	4.576621126989929	1.0
7.162226000275215	3.827327731494126	1.0
6.597022762002399	4.594610975071536	1.0
6.968603924202352	3.416518726763852	1.0
7.564245263611889	5.634519937736655	1.0
7.500695752070342	4.488561605460237	1.0
7.23047808337421	3.7362786847154528	1.0
6.897435456546944	3.8927777427207637	1.0
6.906543884422227	3.8266815049367375	1.0
7.33540564884473	4.181225041232066	1.0
6.391668045019315	4.304068390749095	1.0
6.217873186059099	3.9099516161303725	1.0
7.626426020730182	4.923430641883838	1.0
5.960809953953767	3.376019565006627	1.0
6.905472918364276	3.7933299220000194	1.0
6.306334263291412	4.383722323659067	1.0
